gameorder,game_id,lg_id,_iscopy,year_id,date_game,seasongame,is_playoffs,team_id,fran_id,pts,elo_i,elo_n,win_equiv,opp_id,opp_fran,opp_pts,opp_elo_i,opp_elo_n,game_location,game_result,forecast,notes
57835,201103160LAC,NBA,1,2011,16-03-11,68,0,PHI,Sixers,104,1545.86,1556.0397,46.473797,LAC,Clippers,94,1440.6548,1430.4751,A,W,0.50749034,NULL
58790,201203160PHI,NBA,0,2012,16-03-12,44,0,PHI,Sixers,78,1573.9912,1567.0615,47.567551,MIA,Heat,84,1702.932,1709.8617,H,L,0.45844692,NULL
60193,201303160PHI,NBA,0,2013,16-03-13,65,0,PHI,Sixers,98,1377.4774,1390.0264,29.354973,IND,Pacers,91,1601.8002,1589.2512,H,W,0.32834956,NULL
62835,201503160BOS,NBA,1,2015,16-03-15,67,0,PHI,Sixers,89,1298.126,1293.5057,20.790176,BOS,Celtics,108,1464.7347,1469.355,A,L,0.17730367,
51223,200603170LAC,NBA,1,2006,17-03-06,65,0,PHI,Sixers,89,1453.3679,1448.9233,35.790173,LAC,Clippers,99,1546.7523,1551.1969,A,L,0.24727291,NULL
55207,200903170LAL,NBA,1,2009,17-03-09,65,0,PHI,Sixers,94,1516.6218,1525.8523,43.456081,LAL,Lakers,93,1728.1152,1718.8848,A,W,0.14269304,NULL
56529,201003170PHI,NBA,0,2010,17-03-10,68,0,PHI,Sixers,108,1397.4893,1401.464,30.576988,NJN,Nets,97,1270.6893,1266.7146,H,W,0.78677011,NULL
58794,201203170CHI,NBA,1,2012,17-03-12,45,0,PHI,Sixers,80,1567.0615,1563.1017,47.162197,CHI,Bulls,89,1670.6221,1674.5819,A,L,0.23653179,NULL
61527,201403170IND,NBA,1,2014,17-03-14,67,0,PHI,Sixers,90,1181.4603,1180.8322,13.149263,IND,Pacers,99,1608.6528,1609.281,A,L,0.045879841,NULL
52568,200703180PHI,NBA,0,2007,18-03-07,67,0,PHI,Sixers,74,1448.4572,1421.2017,32.804806,HOU,Rockets,124,1589.816,1617.0715,H,L,0.44075933,NULL
55220,200903180PHO,NBA,1,2009,18-03-09,66,0,PHI,Sixers,116,1525.8523,1519.4994,42.791492,PHO,Suns,126,1544.7966,1551.1495,A,L,0.33521342,NULL
57854,201103180SAC,NBA,1,2011,18-03-11,69,0,PHI,Sixers,102,1556.0397,1567.3068,47.629829,SAC,Kings,80,1348.1241,1336.8571,A,W,0.6504941,NULL
60214,201303180PHI,NBA,0,2013,18-03-13,66,0,PHI,Sixers,101,1390.0264,1394.236,29.76215,POR,Trailblazers,100,1501.2053,1496.9957,H,W,0.48391774,NULL
62857,201503180PHI,NBA,0,2015,18-03-15,68,0,PHI,Sixers,94,1293.5057,1305.9703,21.795437,DET,Pistons,83,1428.4747,1416.0101,H,W,0.44984481,
51238,200603190GSW,NBA,1,2006,19-03-06,66,0,PHI,Sixers,89,1448.9233,1442.1156,35.089222,GSW,Warriors,98,1437.9563,1444.764,A,L,0.37460417,NULL
53898,200803190PHI,NBA,0,2008,19-03-08,68,0,PHI,Sixers,115,1545.0247,1548.9594,45.949169,DEN,Nuggets,113,1592.0927,1588.158,H,W,0.57559133,NULL
56539,201003190NYK,NBA,1,2010,19-03-10,69,0,PHI,Sixers,88,1401.464,1397.3417,30.173618,NYK,Knicks,92,1406.4967,1410.619,A,L,0.35328811,NULL
57860,201103190POR,NBA,1,2011,19-03-11,70,0,PHI,Sixers,101,1567.3068,1560.2631,46.908272,POR,Trailblazers,110,1548.4519,1555.4956,A,L,0.38530076,NULL
58810,201203190CHA,NBA,1,2012,19-03-12,46,0,PHI,Sixers,105,1563.1017,1571.699,48.040596,CHA,Hornets,80,1278.9111,1270.3138,A,W,0.74274516,NULL
61541,201403190PHI,NBA,0,2014,19-03-14,68,0,PHI,Sixers,94,1180.8322,1178.4211,13.013627,CHI,Bulls,102,1565.0853,1567.4963,H,L,0.16297013,NULL
52574,200703200DET,NBA,1,2007,20-03-07,68,0,PHI,Sixers,75,1421.2017,1417.5782,32.440594,DET,Pistons,96,1644.5438,1648.1672,A,L,0.13455075,NULL
55226,200903200GSW,NBA,1,2009,20-03-09,67,0,PHI,Sixers,111,1519.4994,1510.8662,41.886917,GSW,Warriors,119,1433.0082,1441.6414,A,L,0.48056906,NULL
56550,201003200PHI,NBA,0,2010,20-03-10,70,0,PHI,Sixers,84,1397.3417,1381.8385,28.677252,CHI,Bulls,98,1443.5752,1459.0784,H,L,0.57676435,NULL
60226,201303200LAC,NBA,1,2013,20-03-13,67,0,PHI,Sixers,72,1394.236,1389.7076,29.324244,LAC,Clippers,101,1618.859,1623.3873,A,L,0.13369447,NULL
62874,201503200PHI,NBA,0,2015,20-03-15,69,0,PHI,Sixers,97,1305.9703,1314.4166,22.493992,NYK,Knicks,81,1282.9193,1274.473,H,W,0.67003393,
53911,200803210ORL,NBA,1,2008,21-03-08,69,0,PHI,Sixers,95,1548.9594,1541.3225,45.158009,ORL,Magic,113,1610.3817,1618.0186,A,L,0.2830826,NULL
58829,201203210PHI,NBA,0,2012,21-03-12,47,0,PHI,Sixers,79,1571.699,1562.8719,47.138641,NYK,Knicks,82,1526.4109,1535.2379,H,L,0.69769496,NULL
60233,201303210DEN,NBA,1,2013,21-03-13,68,0,PHI,Sixers,100,1389.7076,1389.1704,29.272482,DEN,Nuggets,101,1695.8094,1696.3467,A,L,0.088047624,NULL
61553,201403210PHI,NBA,0,2014,21-03-14,69,0,PHI,Sixers,92,1178.4211,1176.8651,12.926693,NYK,Knicks,93,1492.7727,1494.3287,H,L,0.22549838,NULL
51266,200603220PHI,NBA,0,2006,22-03-06,67,0,PHI,Sixers,115,1442.1156,1445.9193,35.480457,ATL,Hawks,106,1330.6707,1326.8669,H,W,0.77156603,NULL
53922,200803220PHI,NBA,0,2008,22-03-08,70,0,PHI,Sixers,91,1541.3225,1543.5439,45.388493,NJN,Nets,87,1409.2949,1407.0735,H,W,0.79177505,NULL
55246,200903220SAC,NBA,1,2009,22-03-09,68,0,PHI,Sixers,112,1510.8662,1519.3179,42.772491,SAC,Kings,100,1330.5905,1322.1388,A,W,0.61351329,NULL
56566,201003220PHI,NBA,0,2010,22-03-10,71,0,PHI,Sixers,93,1381.8385,1375.9807,28.12085,ORL,Magic,109,1680.6793,1686.5371,H,L,0.24147317,NULL
61558,201403220CHI,NBA,1,2014,22-03-14,70,0,PHI,Sixers,81,1176.8651,1175.996,12.878341,CHI,Bulls,91,1560.8296,1561.6987,A,L,0.058089614,NULL
62885,201503220LAL,NBA,1,2015,22-03-15,70,0,PHI,Sixers,87,1314.4166,1306.4329,21.83333,LAL,Lakers,101,1330.3065,1338.2903,A,L,0.33914298,
52603,200703230PHI,NBA,0,2007,23-03-07,69,0,PHI,Sixers,106,1417.5782,1423.7533,33.062099,CHA,Hornets,97,1406.5011,1400.326,H,W,0.65462041,NULL
55254,200903230POR,NBA,1,2009,23-03-09,69,0,PHI,Sixers,114,1519.3179,1532.7272,44.173809,POR,Trailblazers,108,1601.5825,1588.1732,A,W,0.25937879,NULL
57891,201103230PHI,NBA,0,2011,23-03-11,71,0,PHI,Sixers,105,1560.2631,1563.387,47.228775,ATL,Hawks,100,1474.0314,1470.9075,H,W,0.74498385,NULL
58845,201203230PHI,NBA,0,2012,23-03-12,48,0,PHI,Sixers,99,1562.8719,1570.1617,47.883999,BOS,Celtics,86,1537.6927,1530.403,H,W,0.67273676,NULL
51281,200603240PHI,NBA,0,2006,24-03-06,68,0,PHI,Sixers,86,1445.9193,1424.2834,33.270805,ORL,Magic,102,1410.2048,1431.8407,H,L,0.68594629,NULL
52609,200703240MIA,NBA,1,2007,24-03-07,70,0,PHI,Sixers,93,1423.7533,1440.9877,34.815979,MIA,Heat,85,1544.86,1527.6256,A,W,0.21877962,NULL
53929,200803240BOS,NBA,1,2008,24-03-08,71,0,PHI,Sixers,95,1543.5439,1558.2761,46.909275,BOS,Celtics,90,1710.6075,1695.8754,A,W,0.17692202,NULL
56578,201003240MIL,NBA,1,2010,24-03-10,72,0,PHI,Sixers,101,1375.9807,1406.5446,31.077099,MIL,Bucks,86,1584.3243,1553.7605,A,W,0.14492553,NULL
60260,201303240SAC,NBA,1,2013,24-03-13,69,0,PHI,Sixers,117,1389.1704,1409.4065,31.248989,SAC,Kings,103,1433.1317,1412.8956,A,W,0.30391836,NULL
61580,201403240SAS,NBA,1,2014,24-03-14,71,0,PHI,Sixers,91,1175.996,1175.4468,12.847864,SAS,Spurs,113,1721.3378,1721.887,A,L,0.023778975,NULL
62904,201503240SAC,NBA,1,2015,24-03-15,71,0,PHI,Sixers,106,1306.4329,1304.8269,21.701939,SAC,Kings,107,1414.632,1416.2379,A,L,0.23174387,
55267,200903250PHI,NBA,0,2009,25-03-09,70,0,PHI,Sixers,96,1532.7272,1534.7843,44.38821,MIN,Timberwolves,88,1319.751,1317.6938,H,W,0.85834795,NULL
57902,201103250MIA,NBA,1,2011,25-03-11,72,0,PHI,Sixers,99,1563.387,1558.7367,46.7514,MIA,Heat,111,1670.4421,1675.0924,A,L,0.23291832,NULL
58865,201203250SAS,NBA,1,2012,25-03-12,49,0,PHI,Sixers,76,1570.1617,1563.035,47.155361,SAS,Spurs,93,1637.7834,1644.9102,A,L,0.27589661,NULL
60265,201303250UTA,NBA,1,2013,25-03-13,70,0,PHI,Sixers,91,1409.4065,1402.3489,30.553612,UTA,Jazz,107,1470.5793,1477.637,A,L,0.28337419,NULL
62907,201503250DEN,NBA,1,2015,25-03-15,72,0,PHI,Sixers,99,1304.8269,1330.1943,23.835539,DEN,Nuggets,85,1443.4148,1418.0474,A,W,0.20206749,
51291,200603260IND,NBA,1,2006,26-03-06,69,0,PHI,Sixers,79,1424.2834,1418.2864,32.665894,IND,Pacers,92,1490.6858,1496.6829,A,L,0.27730107,NULL
53950,200803260PHI,NBA,0,2008,26-03-08,72,0,PHI,Sixers,121,1558.2761,1565.3096,47.62978,CHI,Bulls,99,1452.2194,1445.1859,H,W,0.76605326,NULL
56594,201003260PHI,NBA,0,2010,26-03-10,73,0,PHI,Sixers,105,1406.5446,1418.163,32.232403,ATL,Hawks,98,1604.0024,1592.384,H,W,0.36331317,NULL
55280,200903270PHI,NBA,0,2009,27-03-09,71,0,PHI,Sixers,95,1534.7843,1522.868,43.144035,CHA,Hornets,100,1462.2163,1474.1326,H,L,0.72975528,NULL
57921,201103270PHI,NBA,0,2011,27-03-11,73,0,PHI,Sixers,111,1558.7367,1547.3914,45.580303,SAC,Kings,114,1406.7257,1418.071,H,L,0.81010491,NULL
58879,201203270PHI,NBA,0,2012,27-03-12,50,0,PHI,Sixers,103,1563.035,1566.6636,47.526871,CLE,Cavaliers,85,1359.0815,1355.453,H,W,0.85191458,NULL
60279,201303270PHI,NBA,0,2013,27-03-13,71,0,PHI,Sixers,100,1402.3489,1410.0157,31.309305,MIL,Bucks,92,1458.3834,1450.7166,H,W,0.56293583,NULL
61598,201403270HOU,NBA,1,2014,27-03-14,72,0,PHI,Sixers,98,1175.4468,1174.7012,12.806581,HOU,Rockets,120,1670.9365,1671.6821,A,L,0.031434357,NULL
62927,201503270PHI,NBA,0,2015,27-03-15,73,0,PHI,Sixers,98,1330.1943,1324.3451,23.332703,LAC,Clippers,119,1665.5728,1671.422,H,L,0.20506276,
52643,200703280WAS,NBA,1,2007,28-03-07,71,0,PHI,Sixers,108,1440.9877,1438.1609,34.526527,WAS,Wizards,111,1500.6726,1503.4994,A,L,0.28511679,NULL
53963,200803280PHI,NBA,0,2008,28-03-08,73,0,PHI,Sixers,93,1565.3096,1549.9268,46.049137,PHO,Suns,107,1613.9175,1629.3003,H,L,0.57342446,NULL
57924,201103280CHI,NBA,1,2011,28-03-11,74,0,PHI,Sixers,97,1547.3914,1571.0881,48.015491,CHI,Bulls,85,1701.0776,1677.3809,A,W,0.188416,NULL
51319,200603290PHI,NBA,0,2006,29-03-06,70,0,PHI,Sixers,91,1418.2864,1413.3118,32.166958,DET,Pistons,101,1688.9553,1693.9299,H,L,0.27240604,NULL
55295,200903290DET,NBA,1,2009,29-03-09,72,0,PHI,Sixers,97,1522.868,1517.7722,42.610634,DET,Pistons,101,1478.3918,1483.4877,A,L,0.4207682,NULL
60288,201303290CLE,NBA,1,2013,29-03-13,72,0,PHI,Sixers,97,1410.0157,1422.7041,32.575169,CLE,Cavaliers,87,1368.1592,1355.4708,A,W,0.41709733,NULL
61615,201403290PHI,NBA,0,2014,29-03-14,73,0,PHI,Sixers,123,1174.7012,1201.4324,14.355099,DET,Pistons,98,1375.3959,1348.6647,H,W,0.35901421,NULL
62939,201503290CLE,NBA,1,2015,29-03-15,74,0,PHI,Sixers,86,1324.3451,1323.9053,23.295153,CLE,Cavaliers,87,1664.4309,1664.8707,A,L,0.07355386,
52653,200703300PHI,NBA,0,2007,30-03-07,72,0,PHI,Sixers,88,1438.1609,1442.3104,34.951641,BOS,Celtics,82,1390.9052,1386.7556,H,W,0.70007861,NULL
53977,200803300CLE,NBA,1,2008,30-03-08,74,0,PHI,Sixers,88,1549.9268,1545.7137,45.613354,CLE,Cavaliers,91,1521.5394,1525.7524,A,L,0.39837617,NULL
56622,201003300PHI,NBA,0,2010,30-03-10,74,0,PHI,Sixers,93,1418.163,1406.8206,31.104359,OKC,Thunder,111,1592.572,1603.9144,H,L,0.39452448,NULL
57942,201103300PHI,NBA,0,2011,30-03-11,75,0,PHI,Sixers,108,1571.0881,1578.9208,48.810211,HOU,Rockets,97,1585.9587,1578.1261,H,W,0.62011683,NULL
58907,201203300WAS,NBA,1,2012,30-03-12,51,0,PHI,Sixers,76,1566.6636,1540.4407,44.821075,WAS,Wizards,97,1328.9526,1355.1755,A,L,0.68841672,NULL
60304,201303300PHI,NBA,0,2013,30-03-13,73,0,PHI,Sixers,100,1422.7041,1425.5579,32.862305,CHA,Hornets,92,1269.6471,1266.7933,H,W,0.81102943,NULL
62950,201503300PHI,NBA,0,2015,30-03-15,75,0,PHI,Sixers,111,1323.9053,1317.4423,22.747589,LAL,Lakers,113,1337.1229,1343.5859,H,L,0.62235576,
51332,200603310NYK,NBA,1,2006,31-03-06,71,0,PHI,Sixers,117,1413.3118,1420.0276,32.841148,NYK,Knicks,112,1300.7582,1294.0424,A,W,0.51805818,NULL
52660,200703310NJN,NBA,1,2007,31-03-07,73,0,PHI,Sixers,82,1442.3104,1438.5641,34.567776,NJN,Nets,86,1468.4342,1472.1805,A,L,0.32606721,NULL
55310,200903310PHI,NBA,0,2009,31-03-09,73,0,PHI,Sixers,98,1517.7722,1526.8618,43.561581,ATL,Hawks,85,1542.451,1533.3615,H,W,0.60672903,NULL
56625,201003310CHA,NBA,1,2010,31-03-10,75,0,PHI,Sixers,84,1406.8206,1401.7365,30.603725,CHA,Hornets,103,1555.5599,1560.644,A,L,0.19280922,NULL
58913,201203310PHI,NBA,0,2012,31-03-12,52,0,PHI,Sixers,95,1540.4407,1544.8475,45.27882,ATL,Hawks,90,1526.4867,1522.0798,H,W,0.65835494,NULL
61626,201403310ATL,NBA,1,2014,31-03-14,74,0,PHI,Sixers,95,1201.4324,1199.5062,14.238759,ATL,Hawks,103,1426.15,1428.0762,A,L,0.13363141,NULL
58054,201104130PHI,NBA,0,2011,13-04-11,82,0,PHI,Sixers,100,1544.0529,1530.9778,43.873074,DET,Pistons,104,1383.0951,1396.1702,H,L,0.81790143,NULL
59022,201204130PHI,NBA,0,2012,13-04-12,59,0,PHI,Sixers,89,1519.5964,1503.4067,40.947502,NJN,Nets,95,1352.4746,1368.6643,H,L,0.82312673,NULL
63057,201504130PHI,NBA,0,2015,13-04-15,81,0,PHI,Sixers,97,1288.3954,1280.986,19.811779,MIL,Bucks,107,1472.658,1480.0674,H,L,0.38105932,
51440,200604140MIA,NBA,1,2006,14-04-06,79,0,PHI,Sixers,85,1464.5923,1459.5632,36.891766,MIA,Heat,104,1615.3805,1620.4095,A,L,0.19098032,NULL
52767,200704140PHI,NBA,0,2007,14-04-07,79,0,PHI,Sixers,87,1452.5846,1433.6497,34.065979,ORL,Magic,104,1476.9034,1495.8384,H,L,0.60722339,NULL
54090,200804140PHI,NBA,0,2008,14-04-08,81,0,PHI,Sixers,90,1527.1572,1521.2375,43.063782,CLE,Cavaliers,91,1509.3802,1515.2999,H,L,0.66328746,NULL
55417,200904140PHI,NBA,0,2009,14-04-09,81,0,PHI,Sixers,98,1485.2344,1482.063,38.867649,BOS,Celtics,100,1688.7086,1691.88,H,L,0.35534054,NULL
56742,201004140ORL,NBA,1,2010,14-04-10,82,0,PHI,Sixers,111,1384.7327,1383.2838,28.815315,ORL,Magic,125,1718.9427,1720.3916,A,L,0.07589227,NULL
60413,201304140PHI,NBA,0,2013,14-04-13,80,0,PHI,Sixers,91,1425.0322,1430.6931,33.381069,CLE,Cavaliers,77,1337.0967,1331.4358,H,W,0.7468428,NULL
61736,201404140PHI,NBA,0,2014,14-04-14,81,0,PHI,Sixers,113,1206.243,1214.5732,15.168831,BOS,Celtics,108,1354.4988,1346.1686,H,W,0.43099755,NULL
51449,200604150ORL,NBA,1,2006,15-04-06,80,0,PHI,Sixers,97,1459.5632,1456.004,36.522518,ORL,Magic,102,1519.2029,1522.7621,A,L,0.2851699,NULL
52771,200704150DET,NBA,1,2007,15-04-07,80,0,PHI,Sixers,102,1433.6497,1458.6346,36.636116,DET,Pistons,91,1641.733,1616.748,A,W,0.14511126,NULL
55420,200904150CLE,NBA,1,2009,15-04-09,82,0,PHI,Sixers,111,1482.063,1492.0187,39.91029,CLE,Cavaliers,110,1734.8414,1724.8857,A,W,0.11601138,NULL
60419,201304150DET,NBA,1,2013,15-04-13,81,0,PHI,Sixers,101,1430.6931,1422.7594,32.580727,DET,Pistons,109,1366.0632,1373.9969,A,L,0.44927341,NULL
63075,201504150PHI,NBA,0,2015,15-04-15,82,0,PHI,Sixers,101,1280.986,1276.1891,19.445332,MIA,Heat,105,1451.0632,1455.8601,H,L,0.40049639,
54103,200804160CHA,NBA,1,2008,16-04-08,82,0,PHI,Sixers,109,1521.2375,1514.0563,42.311798,CHA,Hornets,115,1440.948,1448.1293,A,L,0.47166479,NULL
58061,201104160MIA,NBA,1,2011,16-04-11,83,1,PHI,Sixers,89,1530.9778,1527.9393,43.555752,MIA,Heat,97,1672.2173,1675.2557,A,L,0.19961756,NULL
59048,201204160ORL,NBA,1,2012,16-04-12,60,0,PHI,Sixers,100,1503.4067,1495.4601,40.114071,ORL,Magic,113,1509.5582,1517.5049,A,L,0.35181808,NULL
61748,201404160MIA,NBA,1,2014,16-04-14,82,0,PHI,Sixers,100,1214.5732,1253.5657,17.791592,MIA,Heat,87,1619.6658,1580.6733,A,W,0.051781774,NULL
52790,200704170PHI,NBA,0,2007,17-04-07,81,0,PHI,Sixers,92,1458.6346,1451.7567,35.924229,CLE,Cavaliers,98,1589.4934,1596.3713,H,L,0.45570707,NULL
59056,201204170PHI,NBA,0,2012,17-04-12,61,0,PHI,Sixers,97,1495.4601,1488.0459,39.337132,IND,Pacers,102,1581.0645,1588.4786,H,L,0.5207051,NULL
60433,201304170IND,NBA,1,2013,17-04-13,82,0,PHI,Sixers,105,1422.7594,1444.5873,34.796936,IND,Pacers,95,1592.1603,1570.3324,A,W,0.17497134,NULL
51471,200604180PHI,NBA,0,2006,18-04-06,81,0,PHI,Sixers,91,1456.004,1462.181,37.163784,NJN,Nets,88,1583.927,1577.75,H,W,0.4599019,NULL
52805,200704180TOR,NBA,1,2007,18-04-07,82,0,PHI,Sixers,122,1451.7567,1462.303,37.016918,TOR,Raptors,119,1570.0822,1559.5359,A,W,0.22152829,NULL
58068,201104180MIA,NBA,1,2011,18-04-11,84,1,PHI,Sixers,73,1527.9393,1522.4473,42.98143,MIA,Heat,94,1675.2557,1680.7478,A,L,0.19408727,NULL
59060,201204180CLE,NBA,1,2012,18-04-12,62,0,PHI,Sixers,103,1488.0459,1498.1583,40.397011,CLE,Cavaliers,87,1305.5071,1295.3947,A,W,0.61659765,NULL
51475,200604190CHA,NBA,1,2006,19-04-06,82,0,PHI,Sixers,86,1462.181,1452.0905,36.117352,CHA,Hornets,96,1369.7452,1379.8358,A,L,0.48911595,NULL
55439,200904190ORL,NBA,1,2009,19-04-09,83,1,PHI,Sixers,100,1492.0187,1501.4688,40.901302,ORL,Magic,98,1626.7084,1617.2583,A,W,0.20570982,NULL
54121,200804200DET,NBA,1,2008,20-04-08,83,1,PHI,Sixers,90,1514.0563,1526.5192,43.615986,DET,Pistons,86,1652.2416,1639.7787,A,W,0.20244139,NULL
58076,201104210PHI,NBA,0,2011,21-04-11,85,1,PHI,Sixers,94,1522.4473,1516.2874,42.336357,MIA,Heat,100,1680.7478,1686.9077,H,L,0.41687751,NULL
59084,201204210IND,NBA,1,2012,21-04-12,63,0,PHI,Sixers,109,1498.1583,1508.15,41.445034,IND,Pacers,106,1593.0199,1583.0282,A,W,0.24569362,NULL
55447,200904220ORL,NBA,1,2009,22-04-09,84,1,PHI,Sixers,87,1501.4688,1497.749,40.511143,ORL,Magic,96,1617.2583,1620.978,A,L,0.22405595,NULL
54130,200804230DET,NBA,1,2008,23-04-08,84,1,PHI,Sixers,88,1526.5192,1520.8485,43.023075,DET,Pistons,105,1639.7787,1645.4493,A,L,0.22659814,NULL
59102,201204230NJN,NBA,1,2012,23-04-12,64,0,PHI,Sixers,105,1508.15,1520.292,42.717682,NJN,Nets,87,1350.0369,1337.8949,A,W,0.58286023,NULL
55453,200904240PHI,NBA,0,2009,24-04-09,85,1,PHI,Sixers,96,1497.749,1503.0011,41.062038,ORL,Magic,94,1620.978,1615.726,H,W,0.4666205,NULL
58088,201104240PHI,NBA,0,2011,24-04-11,86,1,PHI,Sixers,86,1516.2874,1524.3345,43.178883,MIA,Heat,82,1686.9077,1678.8606,H,W,0.39974603,NULL
54136,200804250PHI,NBA,0,2008,25-04-08,85,1,PHI,Sixers,95,1520.8485,1538.7388,44.889595,DET,Pistons,75,1645.4493,1627.5591,H,W,0.46465561,NULL
59112,201204250MIL,NBA,1,2012,25-04-12,65,0,PHI,Sixers,90,1520.292,1529.9124,43.723804,MIL,Bucks,85,1514.3197,1504.6993,A,W,0.36789292,NULL
55461,200904260PHI,NBA,0,2009,26-04-09,86,1,PHI,Sixers,81,1503.0011,1497.6694,40.502796,ORL,Magic,84,1615.726,1621.0576,H,L,0.48169565,NULL
59121,201204260DET,NBA,1,2012,26-04-12,66,0,PHI,Sixers,86,1529.9124,1509.4736,41.583851,DET,Pistons,108,1385.8624,1406.3011,A,L,0.5630554,NULL
54143,200804270PHI,NBA,0,2008,27-04-08,86,1,PHI,Sixers,84,1538.7388,1528.6012,43.83342,DET,Pistons,93,1627.5591,1637.6967,H,L,0.5160833,NULL
58095,201104270MIA,NBA,1,2011,27-04-11,87,1,PHI,Sixers,91,1524.3345,1521.923,42.926559,MIA,Heat,97,1678.8606,1681.2721,A,L,0.18767786,NULL
55466,200904280ORL,NBA,1,2009,28-04-09,87,1,PHI,Sixers,78,1497.6694,1493.1675,40.030716,ORL,Magic,91,1621.0576,1625.5596,A,L,0.2165432,NULL
59130,201204280CHI,NBA,1,2012,28-04-12,67,1,PHI,Sixers,91,1509.4736,1505.9465,41.213913,CHI,Bulls,103,1669.3104,1672.8375,A,L,0.1830616,NULL
54149,200804290DET,NBA,1,2008,29-04-08,87,1,PHI,Sixers,81,1528.6012,1522.8082,43.228088,DET,Pistons,98,1637.6967,1643.4896,A,L,0.2308265,NULL
55473,200904300PHI,NBA,0,2009,30-04-09,88,1,PHI,Sixers,89,1493.1675,1476.217,38.256615,ORL,Magic,114,1625.5596,1642.51,H,L,0.45351863,NULL
59176,201205140BOS,NBA,1,2012,14-05-12,74,1,PHI,Sixers,82,1549.6407,1556.7285,46.507233,BOS,Celtics,81,1636.5253,1629.4375,A,W,0.2543028,NULL
59181,201205160PHI,NBA,0,2012,16-05-12,75,1,PHI,Sixers,91,1556.7285,1541.2295,44.903084,BOS,Celtics,107,1629.4375,1644.9365,H,L,0.53919435,NULL
59185,201205180PHI,NBA,0,2012,18-05-12,76,1,PHI,Sixers,92,1541.2295,1551.0964,45.926029,BOS,Celtics,83,1644.9365,1635.0696,H,W,0.49466535,NULL
59190,201205210BOS,NBA,1,2012,21-05-12,77,1,PHI,Sixers,85,1551.0964,1544.7853,45.272362,BOS,Celtics,101,1635.0696,1641.3807,A,L,0.25749397,NULL
59193,201205230PHI,NBA,0,2012,23-05-12,78,1,PHI,Sixers,82,1544.7853,1553.093,46.132309,BOS,Celtics,75,1641.3807,1633.073,H,W,0.50489938,NULL
59195,201205260BOS,NBA,1,2012,26-05-12,79,1,PHI,Sixers,75,1553.093,1548.3412,45.640949,BOS,Celtics,85,1633.073,1637.8248,A,L,0.26191324,NULL
56842,201010270PHI,NBA,0,2011,27-10-10,1,0,PHI,Sixers,87,1413.7129,1404.4315,30.820885,MIA,Heat,97,1543.16,1552.4414,H,L,0.45772335,NULL
55530,200910280ORL,NBA,1,2010,28-10-09,1,0,PHI,Sixers,106,1483.4128,1479.2555,38.506382,ORL,Magic,120,1631.2083,1635.3656,A,L,0.19365633,NULL
54213,200810290PHI,NBA,0,2009,29-10-08,1,0,PHI,Sixers,84,1505.8181,1489.6041,39.657238,TOR,Raptors,95,1486.1272,1502.3412,H,L,0.66574359,NULL
56856,201010290PHI,NBA,0,2011,29-10-10,2,0,PHI,Sixers,101,1404.4315,1400.2472,30.41013,ATL,Hawks,104,1577.6614,1581.8457,H,L,0.3961471,NULL
61853,201410290IND,NBA,1,2015,29-10-14,1,0,PHI,Sixers,91,1316.4243,1313.8357,22.445501,IND,Pacers,103,1532.6748,1535.2634,A,L,0.13937581,NULL
55545,200910300PHI,NBA,0,2010,30-10-09,2,0,PHI,Sixers,99,1479.2555,1486.4933,39.263554,MIL,Bucks,86,1452.5237,1445.2859,H,W,0.67470145,NULL
56863,201010300IND,NBA,1,2011,30-10-10,3,0,PHI,Sixers,86,1400.2472,1395.057,29.90379,IND,Pacers,99,1495.821,1501.0112,A,L,0.2449345,NULL
60539,201310300PHI,NBA,0,2014,30-10-13,1,0,PHI,Sixers,114,1459.6904,1469.418,37.341827,MIA,Heat,110,1695.1932,1685.4657,H,W,0.31431624,NULL
52896,200710310TOR,NBA,1,2008,31-10-07,1,0,PHI,Sixers,97,1472.9773,1467.8754,37.476784,TOR,Raptors,106,1525.1777,1530.2797,A,L,0.29397911,NULL
54224,200810310PHI,NBA,0,2009,31-10-08,2,0,PHI,Sixers,116,1489.6041,1497.3273,40.466908,NYK,Knicks,87,1363.3666,1355.6434,H,W,0.78622651,NULL
55552,200910310NYK,NBA,1,2010,31-10-09,3,0,PHI,Sixers,141,1486.4933,1500.7218,40.755024,NYK,Knicks,127,1414.7799,1400.5514,A,W,0.459382,NULL
59221,201210310PHI,NBA,0,2013,31-10-12,1,0,PHI,Sixers,84,1537.5059,1545.1703,45.283962,DEN,Nuggets,75,1576.3953,1568.7308,H,W,0.58704937,NULL
61870,201410310MIL,NBA,1,2015,31-10-14,2,0,PHI,Sixers,81,1313.8357,1306.175,21.812202,MIL,Bucks,93,1316.6272,1324.2878,A,L,0.35624135,NULL
50349,200511130PHI,NBA,0,2006,13-11-05,7,0,PHI,Sixers,113,1474.4355,1479.8307,39.005474,LAC,Clippers,108,1506.9095,1501.5144,H,W,0.59597236,NULL
52982,200711130DAL,NBA,1,2008,13-11-07,7,0,PHI,Sixers,84,1465.7875,1461.7843,36.843475,DAL,Mavericks,99,1629.2041,1633.2073,A,L,0.17999995,NULL
55647,200911130PHI,NBA,0,2010,13-11-09,9,0,PHI,Sixers,90,1478.4128,1456.2019,36.10849,UTA,Jazz,112,1508.7758,1530.9867,H,L,0.59889507,NULL
