Dc_Dist,Dispatch_Date,UCR_General
22,22-11-10,800
22,23-11-10,800
22,23-11-10,800
22,24-11-10,800
22,24-11-10,800
22,25-11-10,800
22,25-11-10,800
22,25-11-10,800
22,26-11-10,800
22,27-11-10,800
3,12-06-11,800
3,14-06-11,800
3,16-06-11,800
3,16-06-11,800
3,17-06-11,800
3,21-06-11,800
3,21-06-11,800
3,22-06-11,800
3,23-06-11,800
3,24-06-11,800
3,25-06-11,800
3,25-06-11,800
3,25-06-11,800
3,28-06-11,800
17,18-11-10,1500
17,06-12-10,1500
22,28-11-10,800
22,28-11-10,800
22,01-12-10,800
22,01-12-10,800
22,02-12-10,800
22,02-12-10,800
22,02-12-10,800
22,03-12-10,800
22,03-12-10,800
22,04-12-10,800
24,09-04-10,1500
22,27-04-10,1500
22,25-12-10,1500
25,15-05-10,1500
25,13-03-10,300
25,25-03-10,300
25,29-05-10,300
25,25-07-10,300
25,21-08-10,300
25,30-08-10,300
25,05-10-10,300
25,16-10-10,300
25,08-11-10,300
25,26-12-10,300
26,25-01-10,300
26,29-03-10,300
26,22-06-10,300
26,28-06-10,300
26,08-07-10,300
26,22-07-10,300
25,05-04-10,1500
25,26-04-10,1500
25,17-11-10,1500
16,23-01-11,400
16,07-06-11,400
1,12-06-11,800
1,16-06-11,800
1,16-06-11,800
1,16-06-11,800
1,18-06-11,800
1,19-06-11,800
1,22-06-11,800
1,23-06-11,800
1,30-06-11,800
18,02-06-10,400
18,06-06-10,400
18,17-06-10,400
18,17-06-10,400
18,21-06-10,400
18,03-07-10,400
18,12-07-10,400
18,24-07-10,400
18,07-08-10,400
18,16-08-10,400
18,27-09-10,400
18,28-09-10,400
18,09-10-10,400
18,29-10-10,400
18,30-10-10,400
22,20-08-10,400
22,20-08-10,400
22,21-08-10,400
22,02-09-10,400
25,25-07-10,800
25,25-07-10,800
3,06-02-10,400
3,13-02-10,400
3,20-02-10,400
3,09-04-10,400
3,09-04-10,400
3,24-05-10,400
3,05-07-10,400
3,12-07-10,400
3,22-07-10,400
3,16-10-10,400
3,24-10-10,400
6,08-05-10,400
6,08-05-10,400
6,23-09-10,400
6,17-10-10,400
6,20-10-10,400
6,09-12-10,400
17,16-02-10,800
17,09-03-10,800
17,10-03-10,800
17,15-03-10,800
17,16-03-10,800
17,19-03-10,800
17,22-03-10,800
17,26-03-10,800
17,02-04-10,800
17,20-04-10,800
17,20-04-10,800
17,21-04-10,800
17,03-05-10,800
17,07-05-10,800
17,10-05-10,800
17,10-05-10,800
17,14-05-10,800
17,17-05-10,800
17,19-05-10,800
17,28-05-10,800
17,30-05-10,800
17,31-05-10,800
17,31-05-10,800
17,04-06-10,800
17,08-06-10,800
17,09-06-10,800
25,11-05-10,800
25,11-05-10,800
25,11-05-10,800
25,13-05-10,800
25,13-05-10,800
25,14-05-10,800
25,14-05-10,800
25,14-05-10,800
25,17-05-10,800
25,17-05-10,800
25,19-05-10,800
25,19-05-10,800
25,20-05-10,800
25,20-05-10,800
25,21-05-10,800
25,22-05-10,800
25,23-05-10,800
25,24-05-10,800
25,24-05-10,800
25,26-05-10,800
25,27-05-10,800
25,30-05-10,800
25,31-05-10,800
25,31-05-10,800
25,31-05-10,800
25,31-05-10,800
25,01-06-10,800
25,01-06-10,800
25,01-06-10,800
25,01-06-10,800
25,01-06-10,800
25,02-06-10,800
25,03-06-10,800
25,04-06-10,800
17,19-06-10,800
17,19-06-10,800
17,26-06-10,800
17,29-06-10,800
17,03-07-10,800
17,05-07-10,800
25,05-06-10,800
25,06-06-10,800
25,06-06-10,800
25,07-06-10,800
25,07-06-10,800
25,09-06-10,800
25,09-06-10,800
25,10-06-10,800
25,10-06-10,800
25,13-06-10,800
25,14-06-10,800
25,15-06-10,800
25,16-06-10,800
25,17-06-10,800
25,18-06-10,800
25,18-06-10,800
25,19-06-10,800
25,19-06-10,800
25,20-06-10,800
25,20-06-10,800
25,20-06-10,800
25,20-06-10,800
25,21-06-10,800
25,21-06-10,800
24,29-10-10,800
24,30-10-10,800
24,30-10-10,800
24,30-10-10,800
24,31-10-10,800
24,02-11-10,800
24,04-11-10,800
24,05-11-10,800
24,07-11-10,800
9,19-07-10,300
12,04-01-10,300
12,31-03-10,300
16,04-03-10,300
16,07-03-10,300
17,28-01-10,300
17,02-08-10,300
17,24-11-10,300
18,04-04-10,300
18,13-04-10,300
18,02-07-10,300
18,10-10-10,300
16,06-06-10,800
16,21-06-10,800
16,22-06-10,800
16,04-07-10,800
16,20-07-10,800
16,09-08-10,800
16,09-08-10,800
16,12-08-10,800
16,12-08-10,800
16,02-09-10,800
16,13-09-10,800
16,29-09-10,800
16,30-09-10,800
16,26-10-10,800
17,09-02-10,800
25,03-06-10,300
25,15-08-10,300
25,07-09-10,300
25,19-09-10,300
25,18-10-10,300
25,06-11-10,300
25,27-11-10,300
26,08-01-10,300
26,26-07-10,300
26,28-08-10,300
26,08-04-10,300
26,26-04-10,300
26,15-07-10,300
26,05-08-10,300
26,08-11-10,300
17,05-07-10,800
25,05-04-10,800
25,05-04-10,800
25,07-04-10,800
25,10-04-10,800
25,10-04-10,800
25,14-04-10,800
25,15-04-10,800
25,16-04-10,800
25,17-04-10,800
25,17-04-10,800
25,18-04-10,800
25,18-04-10,800
25,19-04-10,800
25,20-04-10,800
25,21-04-10,800
25,22-04-10,800
25,22-04-10,800
25,22-04-10,800
25,23-04-10,800
25,23-04-10,800
25,23-04-10,800
25,24-04-10,800
25,24-04-10,800
17,20-07-10,800
17,04-08-10,800
17,08-08-10,800
17,16-08-10,800
17,20-08-10,800
24,08-11-10,800
24,08-11-10,800
24,09-11-10,800
24,11-11-10,800
24,12-11-10,800
24,12-11-10,800
24,13-11-10,800
24,15-11-10,800
24,16-11-10,800
24,16-11-10,800
24,16-11-10,800
24,17-11-10,800
24,17-11-10,800
24,18-11-10,800
24,19-11-10,800
24,21-11-10,800
24,22-11-10,800
24,22-11-10,800
24,23-11-10,800
22,23-10-10,300
22,08-11-10,300
24,16-05-10,300
24,18-06-10,300
24,17-07-10,300
24,21-07-10,300
24,07-08-10,300
24,08-08-10,300
24,14-09-10,300
24,18-09-10,300
24,06-12-10,300
24,28-12-10,300
24,29-12-10,300
25,23-03-10,300
25,22-06-10,800
25,22-06-10,800
25,24-06-10,800
3,03-03-11,800
18,24-06-11,2100
18,24-06-11,2100
18,24-06-11,2100
18,24-06-11,2100
3,05-03-11,800
3,06-03-11,800
3,07-03-11,800
3,09-03-11,800
3,12-03-11,800
3,13-03-11,800
3,13-03-11,800
3,14-03-11,800
3,14-03-11,800
3,14-03-11,800
3,15-03-11,800
3,15-03-11,800
3,15-03-11,800
3,16-03-11,800
3,16-03-11,800
3,17-03-11,800
3,18-03-11,800
3,18-03-11,800
3,19-03-11,800
3,21-03-11,800
3,21-03-11,800
3,21-03-11,800
3,21-03-11,800
18,06-07-10,800
22,14-11-10,800
22,24-12-10,800
25,01-02-10,800
25,17-04-10,800
25,17-04-10,800
26,13-07-10,800
18,24-06-11,2100
18,24-06-11,2100
18,24-06-11,2100
18,24-06-11,2100
18,24-06-11,2100
18,24-06-11,2100
18,24-06-11,2100
18,24-06-11,2100
18,25-06-11,2100
25,14-03-10,800
25,15-03-10,800
25,25-04-10,800
25,25-04-10,800
25,27-04-10,800
25,28-04-10,800
25,28-04-10,800
25,28-04-10,800
3,22-03-11,800
3,25-03-11,800
3,25-03-11,800
3,28-03-11,800
3,29-03-11,800
3,29-03-11,800
3,29-03-11,800
3,29-03-11,800
3,31-03-11,800
3,31-03-11,800
3,05-04-11,800
3,05-04-11,800
3,05-04-11,800
3,06-04-11,800
3,07-04-11,800
3,08-04-11,800
9,10-03-11,800
9,10-03-11,800
9,23-03-11,800
12,03-04-11,800
12,12-05-11,800
1,19-11-10,400
1,23-11-10,400
25,15-03-10,800
25,15-03-10,800
25,16-03-10,800
25,17-03-10,800
25,17-03-10,800
25,18-03-10,800
25,18-03-10,800
25,19-03-10,800
25,21-03-10,800
25,21-03-10,800
25,22-03-10,800
25,23-03-10,800
25,24-03-10,800
25,24-03-10,800
25,25-03-10,800
25,26-03-10,800
25,28-03-10,800
25,28-03-10,800
25,31-03-10,800
25,02-04-10,800
25,05-04-10,800
25,29-04-10,800
25,29-04-10,800
25,30-04-10,800
25,01-05-10,800
25,01-05-10,800
25,02-05-10,800
25,03-05-10,800
25,03-05-10,800
25,04-05-10,800
25,07-05-10,800
25,08-05-10,800
1,27-06-10,300
1,06-10-10,300
1,21-11-10,300
3,05-05-10,300
3,18-06-10,300
3,02-08-10,300
3,18-12-10,300
3,18-12-10,300
24,24-11-10,800
24,26-11-10,800
24,27-11-10,800
24,28-11-10,800
24,28-11-10,800
24,28-11-10,800
24,29-11-10,800
24,30-11-10,800
24,30-11-10,800
24,30-11-10,800
24,30-11-10,800
24,01-12-10,800
24,02-12-10,800
24,02-12-10,800
24,03-12-10,800
24,26-12-10,800
24,26-12-10,800
24,29-12-10,800
24,31-12-10,800
24,31-12-10,800
1,22-05-11,300
1,22-06-11,300
17,21-08-10,800
25,24-06-10,800
25,24-06-10,800
25,25-06-10,800
25,26-06-10,800
25,26-06-10,800
25,26-06-10,800
25,27-06-10,800
25,27-06-10,800
25,28-06-10,800
25,30-06-10,800
25,30-06-10,800
25,30-06-10,800
25,01-07-10,800
25,03-07-10,800
25,03-07-10,800
25,07-07-10,800
25,07-07-10,800
25,08-07-10,800
25,09-07-10,800
25,09-07-10,800
25,10-07-10,800
25,11-07-10,800
25,11-07-10,800
25,11-07-10,800
25,11-07-10,800
25,11-07-10,800
25,13-07-10,800
25,13-07-10,800
25,13-07-10,800
25,14-07-10,800
25,14-07-10,800
25,14-07-10,800
25,15-07-10,800
25,19-07-10,800
25,24-07-10,800
24,28-09-10,800
24,30-09-10,800
24,01-10-10,800
24,02-10-10,800
24,03-10-10,800
24,03-10-10,800
24,04-10-10,800
24,05-10-10,800
24,06-10-10,800
24,08-10-10,800
24,09-10-10,800
24,10-10-10,800
24,13-10-10,800
24,14-10-10,800
24,15-10-10,800
24,15-10-10,800
24,15-10-10,800
24,17-10-10,800
24,18-10-10,800
24,19-10-10,800
24,20-10-10,800
24,21-10-10,800
24,22-10-10,800
24,22-10-10,800
24,24-10-10,800
24,24-10-10,800
24,26-10-10,800
24,28-10-10,800
18,22-06-10,300
18,29-06-10,300
24,04-12-10,800
24,04-12-10,800
24,05-12-10,800
24,07-12-10,800
24,09-12-10,800
24,09-12-10,800
24,10-12-10,800
24,10-12-10,800
24,10-12-10,800
24,11-12-10,800
24,11-12-10,800
24,11-12-10,800
24,12-12-10,800
24,13-12-10,800
3,26-05-11,800
3,27-05-11,800
3,27-05-11,800
3,28-05-11,800
3,01-06-11,800
3,02-06-11,800
3,02-06-11,800
3,03-06-11,800
3,04-06-11,800
3,04-06-11,800
3,04-06-11,800
3,06-06-11,800
3,08-06-11,800
3,08-06-11,800
3,10-06-11,800
18,10-10-10,300
18,16-10-10,300
18,02-11-10,300
18,30-11-10,300
22,08-06-10,300
22,28-06-10,300
22,09-11-10,300
24,27-02-10,300
24,19-03-10,300
24,31-03-10,300
24,12-06-10,300
24,02-08-10,300
24,05-08-10,300
24,14-08-10,300
24,10-10-10,300
24,27-10-10,300
25,06-05-10,300
25,22-08-10,300
25,01-09-10,300
25,03-12-10,300
26,02-07-10,300
26,19-07-10,300
26,30-10-10,300
26,03-11-10,300
26,26-11-10,300
1,16-01-11,300
1,26-05-11,300
24,16-12-10,800
24,17-12-10,800
24,18-12-10,800
24,18-12-10,800
24,19-12-10,800
24,21-12-10,800
24,22-12-10,800
26,25-07-10,400
26,27-07-10,400
26,11-09-10,400
26,17-09-10,400
26,19-09-10,400
26,12-10-10,400
26,12-10-10,400
26,14-10-10,400
26,21-10-10,400
26,26-10-10,400
26,28-10-10,400
26,31-10-10,400
26,13-11-10,400
26,21-11-10,400
26,14-12-10,400
22,12-06-10,400
22,17-06-10,400
22,19-06-10,400
22,22-06-10,400
22,22-06-10,400
22,25-06-10,400
18,20-06-11,800
3,01-01-11,800
3,03-01-11,800
3,04-01-11,800
3,04-01-11,800
3,05-01-11,800
3,05-01-11,800
3,08-01-11,800
3,12-01-11,800
3,15-01-11,800
3,19-01-11,800
3,20-01-11,800
3,26-01-11,800
3,27-01-11,800
3,27-01-11,800
3,29-01-11,800
3,29-01-11,800
3,31-01-11,800
3,02-02-11,800
3,05-02-11,800
3,07-02-11,800
3,07-02-11,800
3,08-02-11,800
3,08-02-11,800
3,12-02-11,800
3,12-02-11,800
3,13-02-11,800
3,15-02-11,800
22,25-02-11,2100
22,27-02-11,2100
22,27-02-11,2100
22,01-03-11,2100
22,03-03-11,2100
22,04-03-11,2100
22,05-03-11,2100
25,26-07-10,800
25,28-07-10,800
25,28-07-10,800
25,29-07-10,800
25,30-07-10,800
25,30-07-10,800
25,02-08-10,800
25,02-08-10,800
25,02-08-10,800
25,02-08-10,800
25,02-08-10,800
25,03-08-10,800
25,03-08-10,800
25,03-08-10,800
25,04-08-10,800
25,04-08-10,800
25,04-08-10,800
25,05-08-10,800
25,05-08-10,800
25,05-08-10,800
25,05-08-10,800
25,05-08-10,800
3,08-04-11,800
3,11-04-11,800
3,11-04-11,800
22,09-05-11,1500
22,10-05-11,1500
22,20-05-11,1500
22,21-05-11,1500
22,21-05-11,1500
22,25-05-11,1500
22,26-05-11,1500
25,06-08-10,800
25,06-08-10,800
25,07-08-10,800
25,07-08-10,800
25,07-08-10,800
25,09-08-10,800
25,10-08-10,800
25,10-08-10,800
25,11-08-10,800
25,11-08-10,800
25,11-08-10,800
25,14-08-10,800
25,14-08-10,800
25,15-08-10,800
25,16-08-10,800
25,17-08-10,800
22,27-05-11,1500
22,30-05-11,1500
22,07-06-11,1500
22,15-06-11,1500
22,15-06-11,1500
22,18-06-11,1500
18,14-11-10,300
22,02-02-10,300
22,30-03-10,300
22,26-04-10,300
22,30-07-10,300
22,30-07-10,300
22,02-08-10,300
24,03-02-10,300
24,11-03-10,300
18,28-06-11,1500
24,23-12-10,800
24,23-12-10,800
24,24-12-10,800
24,24-12-10,800
22,19-06-11,1500
22,19-06-11,1500
22,19-06-11,1500
22,19-06-11,1500
22,02-01-11,2100
22,05-01-11,2100
22,06-01-11,2100
22,06-01-11,2100
22,06-01-11,2100
22,07-01-11,2100
22,08-01-11,2100
22,08-01-11,2100
22,08-01-11,2100
22,09-01-11,2100
22,12-01-11,2100
22,14-01-11,2100
22,15-01-11,2100
22,18-01-11,2100
22,19-01-11,2100
22,20-01-11,2100
22,21-01-11,2100
22,22-01-11,2100
22,22-01-11,2100
22,22-01-11,2100
22,23-01-11,2100
22,25-01-11,2100
22,26-01-11,2100
22,28-01-11,2100
3,15-02-11,800
3,15-02-11,800
3,16-02-11,800
3,25-02-11,800
3,25-02-11,800
3,25-02-11,800
3,26-02-11,800
3,27-02-11,800
3,01-03-11,800
22,28-01-11,2100
22,02-02-11,2100
22,05-02-11,2100
22,06-02-11,2100
22,07-02-11,2100
18,20-03-11,1500
18,25-03-11,1500
18,06-04-11,1500
18,11-04-11,1500
18,16-04-11,1500
18,17-04-11,1500
18,11-05-11,1500
18,13-05-11,1500
18,19-05-11,1500
18,25-05-11,1500
18,26-05-11,1500
18,07-06-11,1500
18,07-06-11,1500
18,11-06-11,1500
18,11-06-11,1500
18,12-06-11,1500
18,18-06-11,1500
18,23-06-11,1500
18,26-06-11,1500
22,25-06-10,400
22,13-02-11,2100
22,14-02-11,2100
22,15-02-11,2100
22,16-02-11,2100
22,18-02-11,2100
22,18-02-11,2100
22,19-02-11,2100
22,20-02-11,2100
22,20-02-11,2100
22,21-02-11,2100
22,21-02-11,2100
22,28-06-10,400
22,30-06-10,400
22,13-07-10,400
22,16-07-10,400
22,17-07-10,400
22,19-07-10,400
22,31-07-10,400
22,02-08-10,400
22,04-08-10,400
22,04-08-10,400
22,10-08-10,400
3,12-04-11,800
3,12-04-11,800
3,12-04-11,800
3,14-04-11,800
3,16-04-11,800
3,19-04-11,800
3,20-04-11,800
3,21-04-11,800
3,24-04-11,800
3,30-04-11,800
3,30-04-11,800
17,15-02-10,400
17,25-02-10,400
17,23-03-10,400
17,28-03-10,400
17,28-03-10,400
17,31-03-10,400
17,09-04-10,400
17,16-04-10,400
17,14-05-10,400
17,06-06-10,400
17,08-06-10,400
17,08-06-10,400
17,05-07-10,400
17,10-07-10,400
17,12-07-10,400
17,23-07-10,400
17,31-07-10,400
17,02-08-10,400
17,05-08-10,400
17,09-08-10,400
17,10-08-10,400
17,14-08-10,400
17,17-08-10,400
17,30-08-10,400
17,09-09-10,400
17,18-09-10,400
17,01-01-10,400
17,19-01-10,400
17,31-01-10,400
17,31-01-10,400
3,02-05-11,800
3,02-05-11,800
3,02-05-11,800
3,02-05-11,800
3,02-05-11,800
3,04-05-11,800
3,05-05-11,800
3,11-05-11,800
3,11-05-11,800
3,12-05-11,800
3,12-05-11,800
3,13-05-11,800
3,13-05-11,800
3,16-05-11,800
3,17-05-11,800
3,17-05-11,800
3,18-05-11,800
3,18-05-11,800
3,20-05-11,800
3,22-05-11,800
3,22-05-11,800
3,23-05-11,800
3,24-05-11,800
3,24-05-11,800
17,23-09-10,400
17,23-09-10,400
25,18-08-10,800
25,19-08-10,800
25,23-08-10,800
25,23-08-10,800
25,24-08-10,800
25,25-08-10,800
25,26-08-10,800
25,26-08-10,800
25,26-08-10,800
25,27-08-10,800
25,28-08-10,800
25,28-08-10,800
25,28-08-10,800
25,29-08-10,800
25,30-08-10,800
25,30-08-10,800
25,30-08-10,800
25,31-08-10,800
25,31-08-10,800
25,01-09-10,800
25,01-09-10,800
25,02-09-10,800
25,03-09-10,800
25,04-09-10,800
25,06-09-10,800
25,08-09-10,800
25,08-09-10,800
25,08-09-10,800
25,08-09-10,800
25,09-09-10,800
25,10-09-10,800
25,11-09-10,800
25,12-09-10,800
25,12-09-10,800
25,12-09-10,800
25,12-09-10,800
25,12-09-10,800
25,12-09-10,800
25,12-09-10,800
17,29-10-10,400
17,15-11-10,400
17,01-12-10,400
17,08-12-10,400
17,13-12-10,400
17,20-12-10,400
17,30-12-10,400
18,11-01-10,400
18,16-01-10,400
17,02-01-11,800
17,19-01-11,800
17,27-01-11,800
17,03-02-11,800
17,11-02-11,800
17,05-03-11,800
17,16-03-11,800
17,30-03-11,800
17,25-04-11,800
17,11-05-11,800
17,31-05-11,800
17,02-06-11,800
17,04-06-11,800
22,20-01-11,1500
22,03-02-11,1500
22,05-02-11,1500
22,05-02-11,1500
22,05-02-11,1500
18,24-01-11,800
18,26-01-11,800
18,01-02-11,800
18,01-02-11,800
18,09-02-11,800
18,25-02-11,800
18,28-02-11,800
18,13-03-11,800
18,17-03-11,800
18,10-04-11,800
18,11-04-11,800
18,26-04-11,800
18,02-05-11,800
18,07-05-11,800
18,15-05-11,800
18,21-05-11,800
18,22-05-11,800
18,24-05-11,800
17,23-09-10,400
17,27-09-10,400
17,17-10-10,400
17,19-10-10,400
17,20-10-10,400
17,28-10-10,400
22,10-02-11,1500
22,11-02-11,1500
22,13-02-11,1500
22,17-02-11,1500
22,17-02-11,1500
22,17-02-11,1500
22,18-02-11,1500
22,01-03-11,1500
22,04-03-11,1500
22,11-03-11,1500
22,12-03-11,1500
22,12-03-11,1500
22,16-03-11,1500
22,23-03-11,1500
22,23-03-11,1500
22,01-04-11,1500
22,04-04-11,1500
22,07-04-11,1500
22,15-04-11,1500
22,27-04-11,1500
22,30-04-11,1500
22,30-04-11,1500
22,04-05-11,1500
22,07-05-11,1500
22,07-05-11,1500
18,22-01-10,400
18,30-01-10,400
18,03-02-10,400
18,11-02-10,400
18,13-02-10,400
18,20-02-10,400
18,27-02-10,400
26,09-07-10,2400
26,18-07-10,2400
26,19-07-10,2400
26,22-07-10,2400
26,20-05-10,800
26,21-05-10,800
26,22-05-10,800
26,27-05-10,800
26,27-05-10,800
26,31-05-10,800
26,31-05-10,800
26,01-06-10,800
26,04-06-10,800
26,04-06-10,800
26,05-06-10,800
26,12-06-10,800
26,15-06-10,800
26,19-06-10,800
26,25-06-10,800
26,26-06-10,800
26,27-06-10,800
26,30-06-10,800
26,02-07-10,800
26,03-07-10,800
24,21-09-10,400
24,25-09-10,400
24,26-09-10,400
24,28-09-10,400
24,28-09-10,400
24,30-09-10,400
24,01-10-10,400
24,02-10-10,400
24,02-10-10,400
24,11-10-10,400
24,12-10-10,400
25,20-07-10,1500
25,16-09-10,1500
25,15-10-10,1500
25,01-11-10,1500
25,12-11-10,1500
25,15-11-10,1500
25,15-11-10,1500
25,06-12-10,1500
25,14-12-10,1500
26,02-02-10,1500
26,04-02-10,1500
26,04-02-10,1500
26,05-02-10,1500
26,19-02-10,1500
26,19-02-10,1500
26,24-03-10,1500
26,07-04-10,1500
26,28-05-10,1500
26,21-09-10,1500
26,23-09-10,1500
26,05-10-10,1500
26,14-10-10,1500
26,21-10-10,1500
26,29-10-10,1500
26,04-11-10,1500
26,02-12-10,1500
26,06-12-10,1500
26,10-12-10,1500
26,17-12-10,1500
26,20-12-10,1500
26,21-12-10,1500
24,06-07-10,400
24,11-07-10,400
24,12-07-10,400
24,13-07-10,400
24,16-07-10,400
24,16-07-10,400
24,20-07-10,400
24,31-07-10,400
24,13-08-10,400
24,15-08-10,400
24,22-08-10,400
24,28-08-10,400
24,01-09-10,400
24,06-09-10,400
24,10-09-10,400
24,11-09-10,400
24,15-09-10,400
24,20-09-10,400
24,02-10-10,400
24,07-10-10,400
12,11-04-11,900
9,04-04-11,900
9,10-04-11,900
9,10-04-11,900
12,06-02-11,900
12,14-02-11,900
12,26-02-11,900
12,24-04-11,900
12,04-05-11,900
26,06-10-10,800
26,06-10-10,800
26,08-10-10,800
26,11-10-10,800
26,12-10-10,800
26,12-10-10,800
26,12-10-10,800
26,16-10-10,800
26,18-10-10,800
26,23-10-10,800
26,25-10-10,800
26,26-10-10,800
26,27-10-10,800
26,03-11-10,800
26,05-11-10,800
26,07-11-10,800
26,11-11-10,800
26,13-11-10,800
26,14-11-10,800
26,14-11-10,800
26,16-11-10,800
26,19-11-10,800
26,20-11-10,800
26,23-11-10,800
26,25-11-10,800
25,08-12-10,800
25,09-12-10,800
25,09-12-10,800
25,09-12-10,800
25,09-12-10,800
25,10-12-10,800
25,10-12-10,800
25,10-12-10,800
25,10-12-10,800
25,11-12-10,800
25,11-12-10,800
25,11-12-10,800
26,06-07-10,800
26,09-07-10,800
26,09-07-10,800
6,20-06-11,1500
12,02-05-11,1500
12,16-05-11,1500
16,28-01-11,1500
16,28-02-11,1500
16,05-05-11,1500
22,13-04-11,1500
22,15-05-11,2100
22,18-05-11,2100
22,19-05-11,2100
22,20-05-11,2100
22,20-05-11,2100
22,20-05-11,2100
22,20-05-11,2100
22,20-05-11,2100
22,21-05-11,2100
26,09-07-10,800
26,14-07-10,800
26,20-07-10,800
26,23-07-10,800
26,24-07-10,800
26,25-07-10,800
26,27-07-10,800
26,01-08-10,800
22,23-06-11,1500
22,19-04-11,1500
22,15-05-11,1500
22,28-06-11,1500
12,01-01-11,300
12,05-01-11,300
12,06-01-11,300
12,08-01-11,300
12,11-01-11,300
12,11-01-11,300
12,12-01-11,300
12,16-01-11,300
12,16-01-11,300
12,24-01-11,300
9,28-06-10,300
9,13-08-10,300
9,13-11-10,300
12,14-02-10,300
12,10-06-10,800
12,14-06-10,800
6,06-01-11,800
6,07-01-11,800
6,10-01-11,800
6,10-01-11,800
6,13-01-11,800
6,13-01-11,300
6,14-01-11,800
6,16-01-11,800
6,19-01-11,800
6,25-01-11,800
6,26-01-11,800
6,27-01-11,800
6,31-01-11,800
6,04-02-11,800
6,05-02-11,800
6,06-02-11,800
6,09-02-11,800
6,10-02-11,800
6,10-02-11,800
6,14-02-11,800
6,14-02-11,800
6,16-02-11,800
6,18-02-11,800
6,18-02-11,800
6,22-02-11,800
6,25-02-11,800
6,25-02-11,800
25,11-12-10,800
25,12-12-10,800
25,13-12-10,800
25,13-12-10,800
25,13-12-10,800
25,13-12-10,800
25,13-12-10,800
25,13-12-10,800
25,14-12-10,800
25,15-12-10,800
25,15-12-10,800
25,19-12-10,800
25,19-12-10,800
25,20-12-10,800
25,21-12-10,800
25,22-12-10,800
25,23-12-10,800
25,23-12-10,800
25,23-12-10,800
25,26-12-10,800
25,26-12-10,800
25,28-12-10,800
25,29-12-10,800
25,29-12-10,800
25,29-12-10,800
25,31-12-10,800
26,14-03-10,800
26,21-03-10,800
26,21-03-10,800
26,23-03-10,800
26,27-03-10,800
26,27-03-10,800
26,27-03-10,800
26,31-03-10,800
26,06-04-10,800
26,06-04-10,800
26,07-04-10,800
22,21-05-11,2100
22,24-05-11,2100
22,28-05-11,2100
22,28-05-11,2100
22,31-05-11,2100
22,01-06-11,2100
22,02-06-11,2100
22,02-06-11,2100
22,02-06-11,2100
22,04-06-11,2100
26,06-08-10,800
26,08-08-10,800
26,10-08-10,800
26,10-08-10,800
26,14-08-10,800
26,15-08-10,800
26,15-08-10,800
26,18-08-10,800
26,18-08-10,800
26,19-08-10,800
26,24-08-10,800
26,06-09-10,800
26,06-09-10,800
26,08-09-10,800
26,10-09-10,800
26,12-09-10,800
26,13-09-10,800
26,14-09-10,800
26,16-09-10,800
26,17-09-10,800
26,18-09-10,800
26,18-09-10,800
26,19-09-10,800
26,27-09-10,800
26,30-09-10,800
26,06-10-10,800
26,08-04-10,800
22,05-06-11,2100
22,07-06-11,2100
22,08-06-11,2100
22,11-06-11,2100
22,11-06-11,2100
22,11-06-11,2100
22,12-06-11,2100
22,13-06-11,2100
22,14-06-11,2100
22,17-06-11,2100
22,18-06-11,2100
22,18-06-11,2100
22,19-06-11,2100
22,19-06-11,2100
26,10-07-10,1500
26,22-12-10,1500
18,09-06-11,300
18,18-06-11,300
18,26-06-11,300
12,29-01-11,300
12,30-01-11,300
12,31-01-11,300
12,03-02-11,300
12,05-02-11,300
12,10-02-11,300
12,14-02-11,300
12,16-02-11,300
12,21-02-11,300
12,23-02-11,300
12,27-02-11,300
12,03-03-11,300
12,04-03-11,300
12,06-03-11,300
3,30-05-11,1500
6,25-03-11,1500
9,04-01-11,200
9,23-04-11,2400
9,25-06-11,2400
12,05-01-11,200
12,16-01-11,200
12,17-01-11,200
12,10-02-11,200
12,13-02-11,200
12,13-02-11,2400
12,11-03-11,200
12,20-03-11,200
12,14-05-11,200
12,22-05-11,200
12,08-03-11,300
12,10-03-11,300
12,12-03-11,300
12,20-03-11,300
12,20-03-11,300
12,21-03-11,300
12,21-03-11,300
12,24-03-11,300
12,24-03-11,300
12,25-03-11,300
12,26-03-11,300
12,28-03-11,300
12,28-03-11,300
12,03-04-11,300
24,23-07-10,400
24,25-07-10,400
24,28-07-10,400
24,30-07-10,400
24,30-07-10,400
24,30-07-10,400
24,03-08-10,400
24,09-08-10,400
24,10-08-10,400
24,16-08-10,400
24,19-08-10,400
24,20-08-10,400
24,26-08-10,400
24,29-08-10,400
24,29-08-10,400
24,29-08-10,400
24,01-09-10,400
24,16-09-10,400
24,16-09-10,400
24,16-09-10,400
24,18-09-10,400
24,21-09-10,400
26,11-04-10,800
26,11-04-10,800
26,15-04-10,800
26,15-04-10,800
26,20-04-10,800
26,21-04-10,800
26,26-04-10,800
26,28-04-10,800
26,29-04-10,800
26,29-04-10,800
26,30-04-10,800
26,06-05-10,800
26,10-05-10,800
26,11-05-10,800
26,12-05-10,800
26,13-05-10,800
26,15-05-10,800
24,24-03-11,2100
24,28-12-10,400
24,29-12-10,400
25,01-01-10,400
25,15-01-10,400
25,20-01-10,400
25,24-01-10,400
25,27-01-10,400
25,02-02-10,400
25,03-02-10,400
25,14-02-10,400
25,20-02-10,400
25,28-02-10,400
25,05-03-10,400
25,13-03-10,400
25,13-03-10,400
25,19-03-10,400
