OBJECTID,PERMITTYPE,OCCUPANCYTYPE,PERMITNUMBER,EFFECTIVEDATE,EXPIRATIONDATE,RAINDATE,PURPOSE,STATUS,SEG_ID,TYPE,ADDRESS
5491,Equipment Placement,Footway,2016-02006,2016-04-22T00:00:00.000Z,2017-04-21T00:00:00.000Z,,RESIDENTIAL CLEANING PROGRAM WITHIN SPORTS COMPLEX DISTRICT                                                                                                                                                                                               ,Current,240384,STREET CLOSURE PERMIT,1200 OREGON AVE  
5492,Equipment Placement,Footway,2016-02006,2016-04-22T00:00:00.000Z,2017-04-21T00:00:00.000Z,,RESIDENTIAL CLEANING PROGRAM WITHIN SPORTS COMPLEX DISTRICT                                                                                                                                                                                               ,Current,240386,STREET CLOSURE PERMIT,1000 OREGON AVE  
5493,Equipment Placement,Footway,2016-02006,2016-04-22T00:00:00.000Z,2017-04-21T00:00:00.000Z,,RESIDENTIAL CLEANING PROGRAM WITHIN SPORTS COMPLEX DISTRICT                                                                                                                                                                                               ,Current,240427,STREET CLOSURE PERMIT,800 OREGON AVE  
5494,Equipment Placement,Footway,2016-02006,2016-04-22T00:00:00.000Z,2017-04-21T00:00:00.000Z,,RESIDENTIAL CLEANING PROGRAM WITHIN SPORTS COMPLEX DISTRICT                                                                                                                                                                                               ,Current,240429,STREET CLOSURE PERMIT,700 OREGON AVE  
5495,Utility Work Non-Excavation,Lane/Footway,2016-02050,2016-03-28T00:00:00.000Z,2017-02-08T00:00:00.000Z,,  INSTALL / REMOVE UTILITY POLES -  PULL AERIAL ELECTRIC CABLE - INSTALL SIGNAGE & FLASHERS                                                                                                                                                               ,Current,741309,STREET CLOSURE PERMIT,5100 MASCHER ST  
5496,Municipal Contract Work,Lane,2016-03134,2016-04-04T00:00:00.000Z,2017-04-01T00:00:00.000Z,,CABLE PULL AND INSTALLATION OF TRAFFIC CCTV                                                                                                                                                                                                               ,Current,420945,STREET CLOSURE PERMIT,3600 CHESTNUT ST  
5497,Municipal Contract Work,Lane,2016-03134,2016-04-04T00:00:00.000Z,2017-04-01T00:00:00.000Z,,CABLE PULL AND INSTALLATION OF TRAFFIC CCTV                                                                                                                                                                                                               ,Current,420977,STREET CLOSURE PERMIT,3700 WALNUT ST  
5498,Temporary Loading Zone,Lane,2016-09559,2016-07-19T00:00:00.000Z,2016-07-22T00:00:00.000Z,,LOADING & UNLOADING                                                                                                                                                                                                                                       ,Current,421076,STREET CLOSURE PERMIT,1200 N 29TH ST  
5499,Utility Work Excavation,Lane/Footway,2015-15189,2016-01-01T00:00:00.000Z,2016-12-16T00:00:00.000Z,,"TRENCH & INSTALL CONDUIT, CABLE PULL AND SPLICE, STRET AND FOOTWAY RESTORATION                                                                                                                                                                            ",Current,423036,STREET CLOSURE PERMIT,100 S 20TH ST  
5500,Utility Work Non-Excavation,Lane/Footway,2015-09364,2015-08-03T00:00:00.000Z,2016-08-02T00:00:00.000Z,,"CABLE PULL, MANHOLE INSPECTION, SPLICE CABLE                                                                                                                                                                                                              ",Current,423067,STREET CLOSURE PERMIT,0 VINE ST  
5501,Equipment Placement,Footway,2015-12236,2015-10-23T00:00:00.000Z,2016-10-20T00:00:00.000Z,,NEW CONSTRUCTION                                                                                                                                                                                                                                          ,Current,423069,STREET CLOSURE PERMIT,0 CALLOWHILL ST  
5502,Municipal Contract Work,Lane,2016-03134,2016-04-04T00:00:00.000Z,2017-04-01T00:00:00.000Z,,CABLE PULL AND INSTALLATION OF TRAFFIC CCTV                                                                                                                                                                                                               ,Current,422348,STREET CLOSURE PERMIT,1400 WALNUT ST  
5503,Temporary Loading Zone,Lane,2016-08365,2016-07-17T00:00:00.000Z,2016-07-17T00:00:00.000Z,,LOADING/UNLOADING                                                                                                                                                                                                                                         ,Expired,422348,STREET CLOSURE PERMIT,1400 WALNUT ST  
5504,Equipment Placement,Lane,2016-00557,2016-01-25T00:00:00.000Z,2016-07-17T00:00:00.000Z,,INTERIOR ALTERATIONS                                                                                                                                                                                                                                      ,Expired,420530,STREET CLOSURE PERMIT,2100 SPRING GARDEN ST  
5505,Utility Work Non-Excavation,Lane/Footway,2016-01135,2016-03-28T00:00:00.000Z,2017-02-08T00:00:00.000Z,,  INSTALL / REMOVE UTILITY POLES -  PULL AERIAL ELECTRIC CABLE - INSTALL SIGNAGE & FLASHERS                                                                                                                                                               ,Current,420606,STREET CLOSURE PERMIT,600 N 43RD ST  
5506,Temporary Loading Zone,Lane,2016-09135,2016-07-17T00:00:00.000Z,2016-07-17T00:00:00.000Z,,LOADING/UNLOADING                                                                                                                                                                                                                                         ,Expired,420691,STREET CLOSURE PERMIT,3600 BARING ST  
5507,Utility Work Non-Excavation,Roadway/Footway,2016-08904,2016-07-11T00:00:00.000Z,2016-08-08T00:00:00.000Z,,STREET RESTORATION                                                                                                                                                                                                                                        ,Current,400006,STREET CLOSURE PERMIT,6100 LANCASTER AVE  
5508,Equipment Placement,Footway,2016-04110,2016-04-22T00:00:00.000Z,2016-08-10T00:00:00.000Z,,NEW CONSTRUCTION                                                                                                                                                                                                                                          ,Current,422585,STREET CLOSURE PERMIT,100 S 46TH ST  
5509,Utility Work Excavation,Lane/Footway,2016-04030,2016-04-25T00:00:00.000Z,2016-11-30T00:00:00.000Z,,"WATER MAIN RELOCATION, INSTALL LATERALS, STORM WATER GREEN WORK, CURB AND FOOTWAY                                                                                                                                                                         ",Current,422608,STREET CLOSURE PERMIT,4200 MARKET ST  
5510,Equipment Placement,Full,2016-01509,2016-08-08T00:00:00.000Z,2016-08-28T00:00:00.000Z,,CRANE PLACEMENT /   EQUIPMENT & MATERIAL  DELIVERY                                                                                                                                                                                                        ,Future,422634,STREET CLOSURE PERMIT,300 N PRESTON ST  
5511,Equipment Placement,Lane,2015-14382,2016-01-01T00:00:00.000Z,2016-12-31T00:00:00.000Z,,RELAXATION OF PARKING REGULATIONS                                                                                                                                                                                                                         ,Current,420847,STREET CLOSURE PERMIT,1500 RACE ST  
5512,Equipment Placement,Roadway/Footway,2016-01082,2016-02-29T00:00:00.000Z,2016-09-01T00:00:00.000Z,,INSTALL ELEVATORS/ 40TH STREET SEPTA SUBWAY STATION                                                                                                                                                                                                       ,Current,420853,STREET CLOSURE PERMIT,4000 MARKET ST  
5513,Equipment Placement,Lane/Footway,2016-01082,2016-02-29T00:00:00.000Z,2016-09-01T00:00:00.000Z,,INSTALL ELEVATORS/ 40TH STREET SEPTA SUBWAY STATION                                                                                                                                                                                                       ,Current,420884,STREET CLOSURE PERMIT,0 S 40TH ST  
5514,Utility Work Non-Excavation,Roadway,2016-08863,2016-07-07T00:00:00.000Z,2016-07-22T00:00:00.000Z,,MANHOLE INSPECTIONS                                                                                                                                                                                                                                       ,Current,441039,STREET CLOSURE PERMIT,1100 VINE ST  
5515,Utility Work Excavation,Lane/Footway,2015-15190,2016-01-01T00:00:00.000Z,2016-12-16T00:00:00.000Z,,"TRENCH & INSTALL CONDUIT, CABLE PULL AND SPLICE, STREET AND FOOTWAY RESTORATION                                                                                                                                                                           ",Current,441090,STREET CLOSURE PERMIT,0 RACE ST  
5516,Temporary Loading Zone,Lane,2016-05545,2016-07-17T00:00:00.000Z,2016-07-17T00:00:00.000Z,,RELAXATION OF PARKING REGULATIONS                                                                                                                                                                                                                         ,Expired,441090,STREET CLOSURE PERMIT,0 RACE ST  
5517,Temporary Loading Zone,Lane,2016-05546,2016-07-24T00:00:00.000Z,2016-07-24T00:00:00.000Z,,RELAXATION OF PARKING REGULATIONS                                                                                                                                                                                                                         ,Future,441090,STREET CLOSURE PERMIT,0 RACE ST  
5518,Temporary Loading Zone,Lane,2016-07757,2016-06-26T00:00:00.000Z,2016-09-04T00:00:00.000Z,,RELAXATION OF PARKING REGULATIONS                                                                                                                                                                                                                         ,Current,441090,STREET CLOSURE PERMIT,0 RACE ST  
5519,Temporary Loading Zone,Lane,2016-08323,2016-07-16T00:00:00.000Z,2016-07-16T00:00:00.000Z,,RELAXATION OF PARKING REGULATIONS                                                                                                                                                                                                                         ,Expired,441090,STREET CLOSURE PERMIT,0 RACE ST  
5520,Temporary Passenger Loading Zone,Lane,2016-02330,2016-03-09T00:00:00.000Z,2016-12-31T00:00:00.000Z,,RELAXATION OF PARKING REGULATIONS                                                                                                                                                                                                                         ,Current,320725,STREET CLOSURE PERMIT,300 S 19TH ST  
5521,Temporary Passenger Loading Zone,Lane,2016-02378,2016-04-29T00:00:00.000Z,2016-10-25T00:00:00.000Z,,RELAXATION OF PARKING REGULATIONS                                                                                                                                                                                                                         ,Current,320725,STREET CLOSURE PERMIT,300 S 19TH ST  
5522,Equipment Placement,Lane/Footway,2016-02703,2016-03-25T00:00:00.000Z,2016-12-30T00:00:00.000Z,,INSTALL PROTECTIVE FENCE PANELS                                                                                                                                                                                                                           ,Current,323659,STREET CLOSURE PERMIT,2700 SOUTH ST  
5523,Municipal Contract Work,Lane,2016-03134,2016-04-04T00:00:00.000Z,2017-04-01T00:00:00.000Z,,CABLE PULL AND INSTALLATION OF TRAFFIC CCTV                                                                                                                                                                                                               ,Current,323659,STREET CLOSURE PERMIT,2700 SOUTH ST  
5524,Equipment Placement,Lane/Footway,2016-05264,2016-06-06T00:00:00.000Z,2016-09-23T00:00:00.000Z,,"BRIDGE CONNECTION, DRIVEWAY AND SIGNAL INSTALLATION                                                                                                                                                                                                       ",Current,323659,STREET CLOSURE PERMIT,2700 SOUTH ST  
5525,Municipal Contract Work,Lane,2016-03134,2016-04-04T00:00:00.000Z,2017-04-01T00:00:00.000Z,,CABLE PULL AND INSTALLATION OF TRAFFIC CCTV                                                                                                                                                                                                               ,Current,323686,STREET CLOSURE PERMIT,2400 SOUTH ST  
5526,Utility Work Excavation,Roadway/Footway,2015-15194,2016-01-01T00:00:00.000Z,2016-12-16T00:00:00.000Z,,"TRENCH & INSTALL CONDUIT, CABLE PULL AND SPLICE, STREET AND FOOTWAY RESTORATION                                                                                                                                                                           ",Current,423277,STREET CLOSURE PERMIT,300 N BROAD ST  
5527,Equipment Placement,Footway,2016-05143,2016-05-12T00:00:00.000Z,2016-09-30T00:00:00.000Z,,NEW CONSTRUCTION - FOUNDATIONS AND FOOTINGS                                                                                                                                                                                                               ,Current,342411,STREET CLOSURE PERMIT,100 CHRISTIAN ST  
5528,Municipal Contract Work,Full,2015-13807,2015-11-16T00:00:00.000Z,2016-09-02T00:00:00.000Z,,MILLING PROJECT CITY BID # 3780                                                                                                                                                                                                                           ,Current,342471,STREET CLOSURE PERMIT,1300 BAINBRIDGE ST  
5529,Temporary Loading Zone,Lane,2016-01693,2016-05-14T00:00:00.000Z,2016-11-26T00:00:00.000Z,,"TEMPORARY LOADING ZONE
(FARMERS MARKET)                                                                                                                                                                                                                  ",Current,420090,STREET CLOSURE PERMIT,2700 W GIRARD AVE  
5530,Utility Work Non-Excavation,Roadway,2016-08861,2016-07-07T00:00:00.000Z,2016-07-22T00:00:00.000Z,,MANHOLE INSPECTIONS                                                                                                                                                                                                                                       ,Current,980052,STREET CLOSURE PERMIT,3000 GRANT AVE  
5531,Utility Work Excavation,Roadway/Footway,2016-04085,2016-04-22T00:00:00.000Z,2016-12-30T00:00:00.000Z,,INSTALL GAS MAIN                                                                                                                                                                                                                                          ,Current,200632,STREET CLOSURE PERMIT,6800 DICKS AVE  
5532,Equipment Placement,Footway,2016-03630,2016-04-04T00:00:00.000Z,2016-07-31T00:00:00.000Z,,CONSTRUCTION OF MIXED USE HIGH RISE BUILDING                                                                                                                                                                                                              ,Current,423363,STREET CLOSURE PERMIT,0 30TH LOWER LEVEL ST  
5533,Utility Work Excavation,Full,2016-06418,2016-06-01T00:00:00.000Z,2016-09-02T00:00:00.000Z,,"TRENCH AND INSTALL CONDUIT, MANHOLE CONSTRUCTION, CABLE PULL AND SPLICE.                                                                                                                                                                                  ",Current,423363,STREET CLOSURE PERMIT,0 30TH LOWER LEVEL ST  
5534,Municipal Contract Work,Lane,2016-03134,2016-04-04T00:00:00.000Z,2017-04-01T00:00:00.000Z,,CABLE PULL AND INSTALLATION OF TRAFFIC CCTV                                                                                                                                                                                                               ,Current,423392,STREET CLOSURE PERMIT,2300 WALNUT ST  
5535,Temporary Loading Zone,Lane,2016-09017,2016-07-13T00:00:00.000Z,2016-07-13T00:00:00.000Z,,LOADING & UNLOADING                                                                                                                                                                                                                                       ,Expired,423392,STREET CLOSURE PERMIT,2300 WALNUT ST  
5536,Utility Work Non-Excavation,Full,2016-04605,2016-05-02T00:00:00.000Z,2016-08-01T00:00:00.000Z,,MILLING                                                                                                                                                                                                                                                   ,Current,1060186,STREET CLOSURE PERMIT,400 PARLIN ST  
5537,Utility Work Non-Excavation,Full,2016-04605,2016-05-02T00:00:00.000Z,2016-08-01T00:00:00.000Z,,MILLING                                                                                                                                                                                                                                                   ,Current,1060609,STREET CLOSURE PERMIT,300 TOMLINSON RD  
5538,Utility Work Excavation,Roadway/Footway,2016-05676,2016-05-23T00:00:00.000Z,2016-08-05T00:00:00.000Z,,TRENCH & INSTALL GAS MAIN                                                                                                                                                                                                                                 ,Current,761947,STREET CLOSURE PERMIT,0 E ROOSEVELT BLVD  
5539,Utility Work Excavation,Roadway/Footway,2016-05676,2016-05-23T00:00:00.000Z,2016-08-05T00:00:00.000Z,,TRENCH & INSTALL GAS MAIN                                                                                                                                                                                                                                 ,Current,761971,STREET CLOSURE PERMIT,0 E ROOSEVELT BLVD  
5540,Utility Work Excavation,Roadway/Footway,2016-05676,2016-05-23T00:00:00.000Z,2016-08-05T00:00:00.000Z,,TRENCH & INSTALL GAS MAIN                                                                                                                                                                                                                                 ,Current,761976,STREET CLOSURE PERMIT,0 E ROOSEVELT BLVD  
5541,Utility Work Excavation,Roadway/Footway,2016-05676,2016-05-23T00:00:00.000Z,2016-08-05T00:00:00.000Z,,TRENCH & INSTALL GAS MAIN                                                                                                                                                                                                                                 ,Current,761981,STREET CLOSURE PERMIT,0 E ROOSEVELT BLVD  
5542,Utility Work Excavation,Roadway/Footway,2016-05676,2016-05-23T00:00:00.000Z,2016-08-05T00:00:00.000Z,,TRENCH & INSTALL GAS MAIN                                                                                                                                                                                                                                 ,Current,761988,STREET CLOSURE PERMIT,0 E ROOSEVELT BLVD  
5543,Utility Work Excavation,Roadway/Footway,2016-05676,2016-05-23T00:00:00.000Z,2016-08-05T00:00:00.000Z,,TRENCH & INSTALL GAS MAIN                                                                                                                                                                                                                                 ,Current,761989,STREET CLOSURE PERMIT,0 E ROOSEVELT BLVD  
5544,Utility Work Non-Excavation,Lane,2016-06842,2016-06-17T00:00:00.000Z,2016-10-31T00:00:00.000Z,,"MANHOLE INSPECTION, PULL AND SPLICE CABLE                                                                                                                                                                                                                 ",Current,861246,STREET CLOSURE PERMIT,0 E ROOSEVELT BLVD  
5545,Equipment Placement,Lane,2016-01907,2016-04-01T00:00:00.000Z,2016-11-18T00:00:00.000Z,,"PEDESTRIAN ENHANCEMENT
(PARKLET INSTALLATION)                                                                                                                                                                                                            ",Current,600551,STREET CLOSURE PERMIT,4300 MAIN ST  
5546,Municipal Contract Work,Full,2015-13804,2015-11-16T00:00:00.000Z,2016-09-02T00:00:00.000Z,,MILLING PROJECT CITY BID # 3780                                                                                                                                                                                                                           ,Current,620705,STREET CLOSURE PERMIT,0 MANHEIM ST  
5547,Temporary No Parking,Lane,2016-09152,2016-07-12T00:00:00.000Z,2016-07-16T00:00:00.000Z,,LOADING & UNLOADING                                                                                                                                                                                                                                       ,Expired,621285,STREET CLOSURE PERMIT,4000 GYPSY LN  
5548,Municipal Contract Work,Full,2015-13804,2015-11-16T00:00:00.000Z,2016-09-02T00:00:00.000Z,,MILLING PROJECT CITY BID # 3780                                                                                                                                                                                                                           ,Current,600260,STREET CLOSURE PERMIT,4100 MANAYUNK AVE  
5549,Temporary Loading Zone,Lane,2016-09175,2016-07-18T00:00:00.000Z,2016-07-18T00:00:00.000Z,,LOADING/UNLOADING                                                                                                                                                                                                                                         ,Expired,600260,STREET CLOSURE PERMIT,4100 MANAYUNK AVE  
5550,Municipal Contract Work,Full,2016-04828,2016-06-27T00:00:00.000Z,2016-09-01T00:00:00.000Z,,"MILLING, PREP WORK FOR CITY PAVING                                                                                                                                                                                                                        ",Current,860554,STREET CLOSURE PERMIT,6900 LORETTO AVE  
5551,Utility Work Non-Excavation,Full,2016-04590,2016-05-02T00:00:00.000Z,2016-08-01T00:00:00.000Z,,"MILLING, PREP WORK FOR CITY PAVING                                                                                                                                                                                                                        ",Current,860604,STREET CLOSURE PERMIT,8100 LARGE ST  
5552,Utility Work Non-Excavation,Full,2016-04590,2016-05-02T00:00:00.000Z,2016-08-01T00:00:00.000Z,,"MILLING, PREP WORK FOR CITY PAVING                                                                                                                                                                                                                        ",Current,860607,STREET CLOSURE PERMIT,7900 LARGE ST  
5553,Utility Work Non-Excavation,Full,2016-04590,2016-05-02T00:00:00.000Z,2016-08-01T00:00:00.000Z,,"MILLING, PREP WORK FOR CITY PAVING                                                                                                                                                                                                                        ",Current,860611,STREET CLOSURE PERMIT,7900 LARGE ST  
5554,Utility Work Non-Excavation,Full,2016-04590,2016-05-02T00:00:00.000Z,2016-08-01T00:00:00.000Z,,"MILLING, PREP WORK FOR CITY PAVING                                                                                                                                                                                                                        ",Current,860632,STREET CLOSURE PERMIT,7700 LARGE ST  
5555,Municipal Contract Work,Full,2016-04837,2016-06-27T00:00:00.000Z,2016-09-01T00:00:00.000Z,,"MILLING, PREP WORK FOR CITY PAVING                                                                                                                                                                                                                        ",Current,860518,STREET CLOSURE PERMIT,1000 LONGSHORE AVE  
5556,Municipal Contract Work,Full,2016-04837,2016-06-27T00:00:00.000Z,2016-09-01T00:00:00.000Z,,"MILLING, PREP WORK FOR CITY PAVING                                                                                                                                                                                                                        ",Current,741521,STREET CLOSURE PERMIT,4800 LARGE ST  
5557,Municipal Contract Work,Full,2016-04837,2016-06-27T00:00:00.000Z,2016-09-01T00:00:00.000Z,,"MILLING, PREP WORK FOR CITY PAVING                                                                                                                                                                                                                        ",Current,840309,STREET CLOSURE PERMIT,400 SAINT VINCENT ST  
5558,Utility Work Excavation,Roadway,2016-06579,2016-06-02T00:00:00.000Z,2016-12-30T00:00:00.000Z,,TRENCH & INSTALL GAS MAIN                                                                                                                                                                                                                                 ,Current,840321,STREET CLOSURE PERMIT,1100 COTTMAN AVE  
5559,Temporary Loading Zone,Lane,2016-09202,2016-07-15T00:00:00.000Z,2016-07-19T00:00:00.000Z,,LOAD/UNLOAD                                                                                                                                                                                                                                               ,Expired,741173,STREET CLOSURE PERMIT,5000 N 8TH ST  
5560,Equipment Placement,Lane,2016-09084,2016-07-13T00:00:00.000Z,2016-07-19T00:00:00.000Z,,CLEANOUT DUMPSTER                                                                                                                                                                                                                                         ,Expired,341242,STREET CLOSURE PERMIT,1500 S 2ND ST  
5561,Temporary Loading Zone,Lane,2016-08311,2016-07-13T00:00:00.000Z,2016-07-13T00:00:00.000Z,,LOADING/UNLOADING                                                                                                                                                                                                                                         ,Expired,341972,STREET CLOSURE PERMIT,0 S 2ND ST  
5562,Temporary Passenger Loading Zone,Lane,2015-14575,2016-01-01T00:00:00.000Z,2016-12-31T00:00:00.000Z,,TEMPORARY PARKING RELAXATION                                                                                                                                                                                                                              ,Current,340242,STREET CLOSURE PERMIT,400 S 4TH ST  
5563,Equipment Placement,Lane,2015-15163,2016-01-03T00:00:00.000Z,2016-12-25T00:00:00.000Z,,RELAXATION OF PARKING REGULATIONS                                                                                                                                                                                                                         ,Current,340242,STREET CLOSURE PERMIT,400 S 4TH ST  
5564,Temporary Loading Zone,Lane,2016-07846,2016-07-19T00:00:00.000Z,2016-07-19T00:00:00.000Z,,LOADING/UNLOADING                                                                                                                                                                                                                                         ,Expired,340265,STREET CLOSURE PERMIT,300 SOUTH ST  
5565,Utility Work Non-Excavation,Roadway,2016-07017,2016-06-25T00:00:00.000Z,2016-08-25T00:00:00.000Z,,DIG RESTORATION                                                                                                                                                                                                                                           ,Current,340265,STREET CLOSURE PERMIT,300 SOUTH ST  
5566,Equipment Placement,Footway,2016-03682,2016-04-18T00:00:00.000Z,2016-09-02T00:00:00.000Z,,"NEW CONSTRUCTION
                                                                                                                                                                                                                                        ",Current,340291,STREET CLOSURE PERMIT,700 KATER ST  
5567,Equipment Placement,Lane,2016-03924,2016-04-29T00:00:00.000Z,2016-08-25T00:00:00.000Z,,NEW CONSTRUCTION                                                                                                                                                                                                                                          ,Current,340324,STREET CLOSURE PERMIT,600 S 13TH ST  
5568,Municipal Contract Work,Full,2015-13807,2015-11-16T00:00:00.000Z,2016-09-02T00:00:00.000Z,,MILLING PROJECT CITY BID # 3780                                                                                                                                                                                                                           ,Current,340383,STREET CLOSURE PERMIT,500 BAINBRIDGE ST  
5569,Temporary Loading Zone,Lane,2016-08722,2016-07-26T00:00:00.000Z,2016-07-26T00:00:00.000Z,,LOADING AND UPLOADING                                                                                                                                                                                                                                     ,Future,340399,STREET CLOSURE PERMIT,700 FITZWATER ST  
5570,Equipment Placement,Footway,2016-04793,2016-06-29T00:00:00.000Z,2016-07-26T00:00:00.000Z,,DEMOLITION OF AN EXISTING STRUCTURE - 1243 E. MOYAMENSING AVENUE                                                                                                                                                                                          ,Current,340947,STREET CLOSURE PERMIT,1200 S AMERICAN ST  
5571,Utility Work Non-Excavation,Lane/Footway,2016-00961,2016-03-28T00:00:00.000Z,2017-02-08T00:00:00.000Z,,  INSTALL / REMOVE UTILITY POLES -  PULL AERIAL ELECTRIC CABLE - INSTALL SIGNAGE & FLASHERS                                                                                                                                                               ,Current,340620,STREET CLOSURE PERMIT,1100 CATHARINE ST  
5572,Temporary Loading Zone,Lane,2016-00774,2017-02-06T00:00:00.000Z,2017-02-06T00:00:00.000Z,,LOADING & UNLOADING                                                                                                                                                                                                                                       ,Future,340624,STREET CLOSURE PERMIT,1200 CHRISTIAN ST  
5573,Utility Work Excavation,Roadway/Footway,2016-02544,2016-03-19T00:00:00.000Z,2016-08-12T00:00:00.000Z,,TRENCH & INSTALL GAS MAIN                                                                                                                                                                                                                                 ,Current,340652,STREET CLOSURE PERMIT,1000 S 11TH ST  
5574,Equipment Placement,Footway,2016-07769,2016-06-21T00:00:00.000Z,2017-01-15T00:00:00.000Z,,NEW CONSTRUCTION                                                                                                                                                                                                                                          ,Current,342215,STREET CLOSURE PERMIT,700 S 12TH ST  
5575,Temporary Loading Zone,Lane,2016-08956,2016-07-17T00:00:00.000Z,2016-07-17T00:00:00.000Z,,LOADING/UNLOADING                                                                                                                                                                                                                                         ,Expired,340728,STREET CLOSURE PERMIT,900 S BODINE ST  
5576,Temporary Loading Zone,Lane,2016-09314,2016-07-14T00:00:00.000Z,2016-07-14T00:00:00.000Z,,LOADING & UNLOADING                                                                                                                                                                                                                                       ,Expired,340788,STREET CLOSURE PERMIT,700 ANNIN ST  
5577,Equipment Placement,Footway,2016-09238,2016-07-13T00:00:00.000Z,2016-08-16T00:00:00.000Z,,NEW CONSTRUCTION                                                                                                                                                                                                                                          ,Current,340978,STREET CLOSURE PERMIT,1300 S 2ND ST  
5578,Utility Work Non-Excavation,Roadway,2016-07348,2016-06-16T00:00:00.000Z,2016-07-13T00:00:00.000Z,,STREET RESTORATION                                                                                                                                                                                                                                        ,Expired,860974,STREET CLOSURE PERMIT,0 HOLME AVE  
5579,Utility Work Excavation,Roadway,2016-06578,2016-04-01T00:00:00.000Z,2016-07-29T00:00:00.000Z,,TRENCH & INSTALL GAS MAINS                                                                                                                                                                                                                                ,Current,880141,STREET CLOSURE PERMIT,9700 FRANKFORD AVE  
5580,Utility Work Excavation,Full,2016-04466,2016-05-08T00:00:00.000Z,2017-05-01T00:00:00.000Z,,"NORRIS AND AMBER STREETS (PGW D2016-07 3RD TO TUSCULLUM, DRAWING B4072)                                                                                                                                                                                   ",Current,542435,STREET CLOSURE PERMIT,200 W NORRIS ST  
5581,Utility Work Excavation,Full,2016-04466,2016-05-08T00:00:00.000Z,2017-05-01T00:00:00.000Z,,"NORRIS AND AMBER STREETS (PGW D2016-07 3RD TO TUSCULLUM, DRAWING B4072)                                                                                                                                                                                   ",Current,542438,STREET CLOSURE PERMIT,200 W NORRIS ST  
5582,Utility Work Excavation,Full,2016-04466,2016-05-08T00:00:00.000Z,2017-05-01T00:00:00.000Z,,"NORRIS AND AMBER STREETS (PGW D2016-07 3RD TO TUSCULLUM, DRAWING B4072)                                                                                                                                                                                   ",Current,542472,STREET CLOSURE PERMIT,100 W NORRIS ST  
5583,Equipment Placement,Footway,2016-01469,2016-03-23T00:00:00.000Z,2016-08-09T00:00:00.000Z,,"NEW CONSTRUCTION/ 3 STORY TOWNHOUSE/ PILOT HOUSE, ROOF DECK                                                                                                                                                                                               ",Current,542651,STREET CLOSURE PERMIT,2500 GAUL ST  
5584,Banner Installation,Footway,2016-02095,2016-04-04T00:00:00.000Z,2017-04-03T00:00:00.000Z,,PLACEMENT OF BANNERS                                                                                                                                                                                                                                      ,Current,441176,STREET CLOSURE PERMIT,100 S INDEPENDENCE MALL E
5585,Municipal Contract Work,Lane,2016-03134,2016-04-04T00:00:00.000Z,2017-04-01T00:00:00.000Z,,CABLE PULL AND INSTALLATION OF TRAFFIC CCTV                                                                                                                                                                                                               ,Current,441194,STREET CLOSURE PERMIT,800 CHESTNUT ST  
5586,Equipment Placement,Footway,2016-01537,2016-02-25T00:00:00.000Z,2016-08-25T00:00:00.000Z,,NEW CONSTRUCTION                                                                                                                                                                                                                                          ,Current,441249,STREET CLOSURE PERMIT,1000 N 2ND ST  
5587,Equipment Placement,Lane,2015-14770,2016-01-01T00:00:00.000Z,2016-12-31T00:00:00.000Z,,RELAXATION OF PARKING REGULATIONS                                                                                                                                                                                                                         ,Current,441287,STREET CLOSURE PERMIT,0 N 4TH ST  
5588,Utility Work Excavation,Lane/Footway,2015-15190,2016-01-01T00:00:00.000Z,2016-12-16T00:00:00.000Z,,"TRENCH & INSTALL CONDUIT, CABLE PULL AND SPLICE, STREET AND FOOTWAY RESTORATION                                                                                                                                                                           ",Current,441287,STREET CLOSURE PERMIT,0 N 4TH ST  
5589,Equipment Placement,Lane,2016-00175,2016-01-07T00:00:00.000Z,2016-12-31T00:00:00.000Z,,RELAXATION OF PARKING REGULATIONS                                                                                                                                                                                                                         ,Current,441287,STREET CLOSURE PERMIT,0 N 4TH ST  
5590,Temporary Loading Zone,Lane,2016-09007,2016-07-14T00:00:00.000Z,2016-07-15T00:00:00.000Z,,LOADING/UNLOADING                                                                                                                                                                                                                                         ,Expired,543590,STREET CLOSURE PERMIT,1100 E WILT ST  
5591,Equipment Placement,Lane/Footway,2016-01463,2016-03-14T00:00:00.000Z,2017-03-14T00:00:00.000Z,,CONSTRUCTION FENCE                                                                                                                                                                                                                                        ,Current,543628,STREET CLOSURE PERMIT,1900 N 13TH ST  
5592,Municipal Contract Work,Lane/Footway,2016-02020,2016-03-21T00:00:00.000Z,2016-07-17T00:00:00.000Z,,TRANSIT SHELTER INSTALL                                                                                                                                                                                                                                   ,Expired,440847,STREET CLOSURE PERMIT,0 N BROAD ST  
5593,Utility Work Excavation,Lane/Footway,2015-15190,2016-01-01T00:00:00.000Z,2016-12-16T00:00:00.000Z,,"TRENCH & INSTALL CONDUIT, CABLE PULL AND SPLICE, STREET AND FOOTWAY RESTORATION                                                                                                                                                                           ",Current,440863,STREET CLOSURE PERMIT,900 RACE ST  
5594,Utility Work Excavation,Lane/Footway,2015-15190,2016-01-01T00:00:00.000Z,2016-12-16T00:00:00.000Z,,"TRENCH & INSTALL CONDUIT, CABLE PULL AND SPLICE, STREET AND FOOTWAY RESTORATION                                                                                                                                                                           ",Current,440864,STREET CLOSURE PERMIT,800 RACE ST  
